SensorID,Date,Time,Signal Strength
687113,11/19/2022,8:05 AM,84
687113,11/19/2022,8:05 AM,87
687113,11/19/2022,7:40 AM,86
687113,11/19/2022,7:40 AM,75
687113,11/19/2022,7:12 AM,86
687113,11/19/2022,7:12 AM,84
687113,11/19/2022,6:14 AM,85
687113,11/19/2022,5:14 AM,85
687113,11/19/2022,4:14 AM,85
687113,11/19/2022,3:14 AM,85
687113,11/19/2022,3:14 AM,85
687113,11/19/2022,2:14 AM,85
687113,11/19/2022,1:14 AM,85
687113,11/19/2022,12:14 AM,85
687113,11/18/2022,11:14 PM,85
687113,11/18/2022,10:14 PM,82
687113,11/18/2022,9:14 PM,83
687113,11/18/2022,8:14 PM,80
687113,11/18/2022,8:14 PM,83
687113,11/18/2022,8:13 PM,85
687113,11/18/2022,8:12 PM,86
687113,11/18/2022,7:48 PM,83
687113,11/18/2022,7:48 PM,80
687113,11/18/2022,7:46 PM,84
687113,11/18/2022,7:46 PM,86
687113,11/18/2022,7:07 PM,84
687113,11/18/2022,7:07 PM,81
687113,11/18/2022,6:52 PM,81
687113,11/18/2022,6:52 PM,78
687113,11/18/2022,6:49 PM,85
687113,11/18/2022,6:49 PM,77
687113,11/18/2022,6:38 PM,85
687113,11/18/2022,6:38 PM,83
687113,11/18/2022,6:29 PM,88
687113,11/18/2022,6:28 PM,79
687113,11/18/2022,6:19 PM,85
687113,11/18/2022,6:19 PM,79
687113,11/18/2022,5:23 PM,86
687113,11/18/2022,4:23 PM,86
687113,11/18/2022,3:23 PM,86
687113,11/18/2022,2:23 PM,86
687113,11/18/2022,2:23 PM,80
687113,11/18/2022,2:15 PM,86
687113,11/18/2022,2:14 PM,78
687113,11/18/2022,2:12 PM,86
687113,11/18/2022,2:12 PM,80
687113,11/18/2022,2:05 PM,85
687113,11/18/2022,2:05 PM,83
687113,11/18/2022,2:03 PM,81
687113,11/18/2022,2:03 PM,83
687113,11/18/2022,1:57 PM,73
687113,11/18/2022,1:57 PM,74
687113,11/18/2022,1:31 PM,85
687113,11/18/2022,1:31 PM,80
687113,11/18/2022,1:17 PM,83
687113,11/18/2022,12:17 PM,86
687113,11/18/2022,12:17 PM,79
687113,11/18/2022,12:10 PM,87
687113,11/18/2022,12:10 PM,83
687113,11/18/2022,11:48 AM,85
687113,11/18/2022,11:48 AM,78
687113,11/18/2022,11:47 AM,82
687113,11/18/2022,11:47 AM,62
687113,11/18/2022,11:45 AM,83
687113,11/18/2022,11:45 AM,75
687113,11/18/2022,11:45 AM,82
687113,11/18/2022,11:45 AM,79
687113,11/18/2022,10:48 AM,85
687113,11/18/2022,9:48 AM,84
687113,11/18/2022,9:48 AM,83
687113,11/18/2022,9:09 AM,83
687113,11/18/2022,9:09 AM,72
687113,11/18/2022,8:13 AM,86
687113,11/18/2022,7:13 AM,84
687113,11/18/2022,6:13 AM,87
687113,11/18/2022,5:13 AM,87
687113,11/18/2022,4:13 AM,86
687113,11/18/2022,3:13 AM,86
687113,11/18/2022,2:13 AM,86
687113,11/18/2022,1:13 AM,87
687113,11/18/2022,1:13 AM,87
687113,11/18/2022,12:13 AM,86
687113,11/17/2022,11:13 PM,87
687113,11/17/2022,11:13 PM,87
687113,11/17/2022,10:13 PM,86
687113,11/17/2022,9:13 PM,87
687113,11/17/2022,8:13 PM,86
687113,11/17/2022,8:13 PM,86
687113,11/17/2022,7:13 PM,86
687113,11/17/2022,6:13 PM,83
687113,11/17/2022,5:13 PM,85
687113,11/17/2022,4:13 PM,86
687113,11/17/2022,4:12 PM,82
687113,11/17/2022,4:00 PM,82
687113,11/17/2022,4:00 PM,78
687113,11/17/2022,4:00 PM,81
687113,11/17/2022,4:00 PM,79
687113,11/17/2022,3:58 PM,74
687113,11/17/2022,2:58 PM,72
687113,11/17/2022,2:58 PM,77
687113,11/17/2022,2:37 PM,82
687113,11/17/2022,2:37 PM,80
687113,11/17/2022,2:25 PM,85
687113,11/17/2022,2:25 PM,80
687113,11/17/2022,2:14 PM,86
687113,11/17/2022,2:14 PM,86
687113,11/17/2022,1:34 PM,82
687113,11/17/2022,1:34 PM,83
687113,11/17/2022,1:16 PM,85
687113,11/17/2022,1:16 PM,74
687113,11/17/2022,1:10 PM,82
687113,11/17/2022,1:10 PM,80
687113,11/17/2022,1:09 PM,80
687113,11/17/2022,1:09 PM,77
687113,11/17/2022,1:03 PM,78
687113,11/17/2022,12:03 PM,81
687113,11/17/2022,12:03 PM,80
687113,11/17/2022,12:02 PM,84
687113,11/17/2022,12:02 PM,82
687113,11/17/2022,11:57 AM,79
687113,11/17/2022,11:57 AM,82
687113,11/17/2022,11:52 AM,86
687113,11/17/2022,11:52 AM,68
687113,11/17/2022,11:39 AM,81
687113,11/17/2022,10:39 AM,83
687113,11/17/2022,9:39 AM,82
687113,11/17/2022,8:39 AM,83
687113,11/17/2022,8:39 AM,86
687113,11/17/2022,8:05 AM,85
687113,11/17/2022,7:05 AM,83
687113,11/17/2022,7:05 AM,80
687113,11/17/2022,6:38 AM,86
687113,11/17/2022,5:38 AM,85
687113,11/17/2022,5:38 AM,85
687113,11/17/2022,4:38 AM,86
687113,11/17/2022,3:38 AM,85
687113,11/17/2022,3:38 AM,85
687113,11/17/2022,2:38 AM,85
687113,11/17/2022,1:38 AM,84
687113,11/17/2022,1:38 AM,84
687113,11/17/2022,12:38 AM,84
687113,11/16/2022,11:38 PM,86
687113,11/16/2022,11:38 PM,86
687113,11/16/2022,11:38 PM,86
687113,11/16/2022,10:38 PM,85
687113,11/16/2022,10:38 PM,85
687113,11/16/2022,9:38 PM,85
687113,11/16/2022,9:38 PM,85
687113,11/16/2022,8:38 PM,84
687113,11/16/2022,8:38 PM,84
687113,11/16/2022,8:38 PM,84
687113,11/16/2022,7:38 PM,85
687113,11/16/2022,6:38 PM,85
687113,11/16/2022,5:38 PM,85
687113,11/16/2022,4:38 PM,85
687113,11/16/2022,3:38 PM,83
687113,11/16/2022,3:38 PM,79
687113,11/16/2022,3:20 PM,84
687113,11/16/2022,2:20 PM,81
687113,11/16/2022,2:20 PM,80
687113,11/16/2022,2:11 PM,84
687113,11/16/2022,2:11 PM,77
687113,11/16/2022,1:55 PM,80
687113,11/16/2022,1:55 PM,83
687113,11/16/2022,1:24 PM,84
687113,11/16/2022,12:24 PM,81
687113,11/16/2022,12:24 PM,74
687113,11/16/2022,11:42 AM,84
687113,11/16/2022,11:42 AM,74
687113,11/16/2022,11:38 AM,83
687113,11/16/2022,11:37 AM,83
687113,11/16/2022,11:03 AM,83
687113,11/16/2022,11:03 AM,69
687113,11/16/2022,11:02 AM,83
687113,11/16/2022,11:02 AM,74
687113,11/16/2022,10:11 AM,83
687113,11/16/2022,9:11 AM,81
687113,11/16/2022,9:11 AM,78
687113,11/16/2022,9:09 AM,83
687113,11/16/2022,9:09 AM,79
687113,11/16/2022,8:53 AM,81
687113,11/16/2022,8:52 AM,81
687113,11/16/2022,8:15 AM,84
687113,11/16/2022,7:15 AM,83
687113,11/16/2022,6:15 AM,83
687113,11/16/2022,5:15 AM,84
687113,11/16/2022,4:15 AM,84
687113,11/16/2022,3:15 AM,84
687113,11/16/2022,3:15 AM,84
687113,11/16/2022,3:15 AM,84
687113,11/16/2022,2:15 AM,84
687113,11/16/2022,1:15 AM,85
687113,11/16/2022,1:15 AM,85
687113,11/16/2022,12:15 AM,84
687113,11/15/2022,11:15 PM,83
687113,11/15/2022,10:15 PM,84
687113,11/15/2022,9:15 PM,83
687113,11/15/2022,8:15 PM,83
687113,11/15/2022,7:15 PM,84
687113,11/15/2022,6:15 PM,81
687113,11/15/2022,5:15 PM,81
687113,11/15/2022,5:15 PM,81
687113,11/15/2022,4:15 PM,82
687113,11/15/2022,3:15 PM,81
687113,11/15/2022,3:15 PM,72
687113,11/15/2022,2:19 PM,83
687113,11/15/2022,1:19 PM,85
687113,11/15/2022,1:19 PM,82
687113,11/15/2022,1:17 PM,82
687113,11/15/2022,1:17 PM,82
687113,11/15/2022,1:08 PM,80
687113,11/15/2022,12:08 PM,84
687113,11/15/2022,11:08 AM,79
687113,11/15/2022,10:08 AM,81
687113,11/15/2022,10:08 AM,80
687113,11/15/2022,9:30 AM,85
687113,11/15/2022,9:30 AM,85
687113,11/15/2022,8:30 AM,84
687113,11/15/2022,8:30 AM,85
687113,11/15/2022,7:52 AM,85
687113,11/15/2022,6:52 AM,82
687113,11/15/2022,5:52 AM,83
687113,11/15/2022,4:52 AM,83
687113,11/15/2022,3:52 AM,84
687113,11/15/2022,2:52 AM,84
687113,11/15/2022,1:52 AM,83
687113,11/15/2022,12:52 AM,82
687113,11/14/2022,11:52 PM,83
687113,11/14/2022,10:52 PM,83
687113,11/14/2022,9:52 PM,84
687113,11/14/2022,8:52 PM,84
687113,11/14/2022,7:52 PM,84
687113,11/14/2022,6:52 PM,81
687113,11/14/2022,5:52 PM,81
687113,11/14/2022,5:52 PM,75
687113,11/14/2022,5:08 PM,82
687113,11/14/2022,4:08 PM,81
687113,11/14/2022,4:08 PM,81
687113,11/14/2022,3:54 PM,78
687113,11/14/2022,2:54 PM,80
687113,11/14/2022,1:54 PM,79
687113,11/14/2022,12:54 PM,74
687113,11/14/2022,11:54 AM,75
687113,11/14/2022,11:54 AM,81
687113,11/14/2022,11:22 AM,80
687113,11/14/2022,11:21 AM,85
687113,11/14/2022,11:21 AM,84
687113,11/14/2022,11:21 AM,79
687113,11/14/2022,11:20 AM,83
687113,11/14/2022,11:20 AM,82
687113,11/14/2022,11:20 AM,77
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:09 AM,100
687113,11/14/2022,11:04 AM,100
687113,11/14/2022,11:04 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:03 AM,100
687113,11/14/2022,11:02 AM,100
687113,11/14/2022,11:02 AM,100
687113,11/14/2022,11:02 AM,100
687113,11/14/2022,11:02 AM,100
687113,11/14/2022,11:01 AM,100
687113,11/14/2022,10:59 AM,100
687113,11/14/2022,10:59 AM,100
687113,11/14/2022,10:58 AM,100
687113,11/14/2022,10:58 AM,100
687113,11/14/2022,10:58 AM,100
687113,11/14/2022,10:58 AM,100
687113,11/14/2022,10:55 AM,100
687113,11/14/2022,10:55 AM,100
687113,11/14/2022,10:55 AM,100
687113,11/14/2022,10:54 AM,100
687113,11/14/2022,10:54 AM,100
687113,11/14/2022,10:54 AM,100
687113,11/14/2022,10:54 AM,100
687113,11/14/2022,10:54 AM,100
687113,11/14/2022,10:52 AM,100
687113,11/14/2022,10:52 AM,100
687113,11/14/2022,10:52 AM,100
687113,11/14/2022,10:52 AM,100
687113,11/14/2022,10:51 AM,100
687113,11/14/2022,10:51 AM,100
687113,11/14/2022,10:51 AM,100
687113,11/14/2022,10:50 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:49 AM,100
687113,11/14/2022,10:48 AM,100
687113,11/14/2022,10:48 AM,100
687113,11/14/2022,10:47 AM,100
687113,11/14/2022,10:47 AM,100
687113,11/14/2022,10:47 AM,100
687113,11/14/2022,10:47 AM,100
687113,11/14/2022,10:46 AM,100
687113,11/14/2022,10:46 AM,100
687113,11/14/2022,10:42 AM,100
687113,11/14/2022,10:42 AM,100
687113,11/14/2022,10:42 AM,100
687113,11/14/2022,10:42 AM,100
687113,11/14/2022,10:42 AM,100
687113,11/14/2022,10:41 AM,100
687113,11/14/2022,10:41 AM,100
687113,11/14/2022,10:28 AM,100
687113,11/14/2022,10:28 AM,100
687113,11/14/2022,10:28 AM,100
687113,11/14/2022,10:27 AM,100
687113,11/14/2022,10:25 AM,100
687113,11/14/2022,10:24 AM,91
687113,11/14/2022,10:24 AM,100
687113,11/14/2022,10:24 AM,100
687113,11/14/2022,10:24 AM,100
687113,11/14/2022,10:24 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,98
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,98
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:23 AM,100
687113,11/14/2022,10:22 AM,100
687113,11/14/2022,10:22 AM,100
687113,11/14/2022,10:21 AM,100
687113,11/14/2022,10:21 AM,100
687113,11/14/2022,10:21 AM,92
687113,11/14/2022,10:21 AM,88
687113,11/14/2022,10:20 AM,96
687113,11/14/2022,10:20 AM,94
687113,11/14/2022,10:19 AM,100
687113,11/14/2022,10:19 AM,96
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,97
687113,11/14/2022,10:19 AM,88
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,93
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,98
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,92
687113,11/14/2022,10:19 AM,92
687113,11/14/2022,10:19 AM,94
687113,11/14/2022,10:19 AM,96
687113,11/14/2022,10:18 AM,94
687113,11/14/2022,10:18 AM,91
687113,11/14/2022,10:18 AM,100
687113,11/14/2022,10:18 AM,100
687113,11/14/2022,10:18 AM,100
687113,11/14/2022,10:17 AM,100
687113,11/14/2022,10:17 AM,98
687113,11/14/2022,10:15 AM,100
687113,11/14/2022,10:13 AM,100
687113,11/14/2022,10:12 AM,100
687113,11/14/2022,10:12 AM,100
687113,11/14/2022,10:05 AM,100
687113,11/14/2022,10:04 AM,100
687113,11/14/2022,9:54 AM,100
687113,11/14/2022,9:54 AM,100
687113,11/14/2022,9:49 AM,100
687113,11/14/2022,9:46 AM,100
687113,11/14/2022,9:39 AM,100
687113,11/14/2022,8:56 AM,100
687113,11/14/2022,8:14 AM,100
687113,11/14/2022,8:14 AM,100
687113,11/14/2022,8:10 AM,100
687113,11/14/2022,6:10 AM,98
687113,11/14/2022,4:10 AM,100
687113,11/14/2022,2:10 AM,100
687113,11/14/2022,12:10 AM,98
