SensorID,Date,Time,Value
682607,11/19/2022,8:04 am,40.71
682607,11/19/2022,7:49 am,28.09
682607,11/19/2022,7:34 am,18.09
682607,11/19/2022,7:19 am,13.03
682607,11/19/2022,7:04 am,11.47
682607,11/19/2022,6:49 am,11.36
682607,11/19/2022,6:34 am,7.46
682607,11/19/2022,6:19 am,6.89
682607,11/19/2022,6:04 am,2.59
682607,11/19/2022,5:49 am,2.6
682607,11/19/2022,5:34 am,1.82
682607,11/19/2022,5:19 am,1.82
682607,11/19/2022,5:04 am,2.59
682607,11/19/2022,4:49 am,2.6
682607,11/19/2022,4:34 am,1.81
682607,11/19/2022,4:19 am,1.81
682607,11/19/2022,4:04 am,2.59
682607,11/19/2022,3:49 am,2.6
682607,11/19/2022,3:49 am,2.6
682607,11/19/2022,3:34 am,1.81
682607,11/19/2022,3:34 am,1.81
682607,11/19/2022,3:19 am,12.71
682607,11/19/2022,3:19 am,12.71
682607,11/19/2022,3:04 am,12.82
682607,11/19/2022,2:49 am,6.77
682607,11/19/2022,2:34 am,0.08
682607,11/19/2022,2:19 am,0.09
682607,11/19/2022,2:04 am,0.86
682607,11/19/2022,1:49 am,0.88
682607,11/19/2022,1:34 am,0.08
682607,11/19/2022,1:19 am,0.1
682607,11/19/2022,1:04 am,0.87
682607,11/19/2022,12:49 am,0.87
682607,11/19/2022,12:34 am,0.09
682607,11/19/2022,12:19 am,0.09
682607,11/19/2022,12:04 am,6.72
682607,11/18/2022,11:49 pm,0.88
682607,11/18/2022,11:34 pm,0.09
682607,11/18/2022,11:19 pm,0.09
682607,11/18/2022,11:04 pm,1.04
682607,11/18/2022,10:49 pm,9.5
682607,11/18/2022,10:34 pm,9.5
682607,11/18/2022,10:19 pm,9.49
682607,11/18/2022,10:04 pm,9.47
682607,11/18/2022,9:49 pm,9.69
682607,11/18/2022,9:34 pm,9.6
682607,11/18/2022,9:19 pm,9.95
682607,11/18/2022,9:04 pm,9.61
682607,11/18/2022,8:49 pm,9.53
682607,11/18/2022,8:34 pm,9.64
682607,11/18/2022,8:19 pm,8.77
682607,11/18/2022,8:04 pm,7.99
682607,11/18/2022,7:49 pm,8.18
682607,11/18/2022,7:34 pm,9.68
682607,11/18/2022,7:19 pm,9.72
682607,11/18/2022,7:04 pm,9.8
682607,11/18/2022,6:49 pm,9.77
682607,11/18/2022,6:34 pm,9.59
682607,11/18/2022,6:19 pm,9.48
682607,11/18/2022,6:04 pm,10.34
682607,11/18/2022,5:49 pm,10.52
682607,11/18/2022,5:34 pm,10.54
682607,11/18/2022,5:19 pm,10.53
682607,11/18/2022,5:04 pm,10.22
682607,11/18/2022,4:49 pm,10.41
682607,11/18/2022,4:34 pm,10.65
682607,11/18/2022,4:19 pm,14.34
682607,11/18/2022,4:04 pm,30.02
682607,11/18/2022,3:49 pm,65.28
682607,11/18/2022,3:34 pm,126.68
682607,11/18/2022,3:19 pm,196.32
682607,11/18/2022,3:04 pm,328
682607,11/18/2022,2:49 pm,347.84
682607,11/18/2022,2:49 pm,347.84
682607,11/18/2022,2:34 pm,345.12
682607,11/18/2022,2:19 pm,464.16
682607,11/18/2022,2:04 pm,523.2
682607,11/18/2022,1:49 pm,681.92
682607,11/18/2022,1:34 pm,983.68
682607,11/18/2022,1:19 pm,1531.52
682607,11/18/2022,1:04 pm,1458.56
682607,11/18/2022,12:49 pm,1067.2
682607,11/18/2022,12:34 pm,1312.64
682607,11/18/2022,12:19 pm,1514.88
682607,11/18/2022,12:04 pm,1062.72
682607,11/18/2022,11:49 am,1315.2
682607,11/18/2022,11:34 am,1058.24
682607,11/18/2022,11:19 am,888.32
682607,11/18/2022,11:04 am,1147.84
682607,11/18/2022,10:49 am,1140.48
682607,11/18/2022,10:34 am,1261.12
682607,11/18/2022,10:19 am,811.52
682607,11/18/2022,10:04 am,920.32
682607,11/18/2022,9:49 am,2091.52
682607,11/18/2022,9:34 am,2180.48
682607,11/18/2022,9:19 am,2252.16
682607,11/18/2022,9:04 am,1300.48
682607,11/18/2022,8:49 am,1056.96
682607,11/18/2022,8:34 am,487.2
682607,11/18/2022,8:19 am,146.56
682607,11/18/2022,8:04 am,77.98
682607,11/18/2022,7:49 am,47.88
682607,11/18/2022,7:34 am,22.99
682607,11/18/2022,7:19 am,11.64
682607,11/18/2022,7:04 am,9.7
682607,11/18/2022,6:49 am,8.96
682607,11/18/2022,6:49 am,8.96
682607,11/18/2022,6:49 am,8.96
682607,11/18/2022,6:49 am,8.96
682607,11/18/2022,6:34 am,9.28
682607,11/18/2022,6:19 am,9.33
682607,11/18/2022,6:04 am,6.77
682607,11/18/2022,5:49 am,6.62
682607,11/18/2022,5:34 am,0.08
682607,11/18/2022,5:19 am,0.08
682607,11/18/2022,5:04 am,0.87
682607,11/18/2022,4:49 am,0.88
682607,11/18/2022,4:34 am,5.99
682607,11/18/2022,4:19 am,6.03
682607,11/18/2022,4:04 am,0.86
682607,11/18/2022,4:04 am,0.86
682607,11/18/2022,3:49 am,0.87
682607,11/18/2022,3:49 am,0.87
682607,11/18/2022,3:34 am,0.08
682607,11/18/2022,3:19 am,0.08
682607,11/18/2022,3:04 am,0.87
682607,11/18/2022,2:49 am,0.88
682607,11/18/2022,2:34 am,0.09
682607,11/18/2022,2:19 am,0.08
682607,11/18/2022,2:04 am,0.88
682607,11/18/2022,2:04 am,0.88
682607,11/18/2022,1:49 am,0.88
682607,11/18/2022,1:49 am,0.88
682607,11/18/2022,1:34 am,0.08
682607,11/18/2022,1:34 am,0.08
682607,11/18/2022,1:19 am,0.08
682607,11/18/2022,1:19 am,0.08
682607,11/18/2022,1:04 am,0.87
682607,11/18/2022,1:04 am,0.87
682607,11/18/2022,12:49 am,1.06
682607,11/18/2022,12:49 am,1.06
682607,11/18/2022,12:34 am,6.04
682607,11/18/2022,12:34 am,6.04
682607,11/18/2022,12:19 am,0.08
682607,11/18/2022,12:19 am,0.08
682607,11/18/2022,12:04 am,0.86
682607,11/18/2022,12:04 am,0.86
682607,11/17/2022,11:49 pm,0.87
682607,11/17/2022,11:49 pm,0.87
682607,11/17/2022,11:34 pm,0.08
682607,11/17/2022,11:34 pm,0.08
682607,11/17/2022,11:19 pm,0.08
682607,11/17/2022,11:19 pm,0.08
682607,11/17/2022,11:04 pm,0.86
682607,11/17/2022,11:04 pm,0.86
682607,11/17/2022,10:49 pm,0.87
682607,11/17/2022,10:49 pm,0.87
682607,11/17/2022,10:34 pm,0.87
682607,11/17/2022,10:34 pm,0.87
682607,11/17/2022,10:19 pm,5.18
682607,11/17/2022,10:19 pm,5.18
682607,11/17/2022,10:04 pm,5.6
682607,11/17/2022,10:04 pm,5.6
682607,11/17/2022,9:49 pm,9.43
682607,11/17/2022,9:49 pm,9.43
682607,11/17/2022,9:34 pm,9.37
682607,11/17/2022,9:34 pm,9.37
682607,11/17/2022,9:19 pm,5.2
682607,11/17/2022,9:04 pm,7.77
682607,11/17/2022,9:04 pm,7.77
682607,11/17/2022,8:49 pm,9.37
682607,11/17/2022,8:49 pm,9.37
682607,11/17/2022,8:34 pm,6.01
682607,11/17/2022,8:34 pm,6.01
682607,11/17/2022,8:19 pm,9.66
682607,11/17/2022,8:19 pm,9.66
682607,11/17/2022,8:04 pm,9.58
682607,11/17/2022,7:49 pm,9.63
682607,11/17/2022,7:34 pm,9.67
682607,11/17/2022,7:19 pm,9.64
682607,11/17/2022,7:04 pm,9.68
682607,11/17/2022,6:49 pm,9.68
682607,11/17/2022,6:34 pm,9.78
682607,11/17/2022,6:34 pm,9.78
682607,11/17/2022,6:19 pm,9.76
682607,11/17/2022,6:04 pm,9.74
682607,11/17/2022,5:49 pm,10.66
682607,11/17/2022,5:34 pm,10.68
682607,11/17/2022,5:19 pm,10.66
682607,11/17/2022,5:04 pm,10.45
682607,11/17/2022,4:49 pm,10.68
682607,11/17/2022,4:34 pm,10.94
682607,11/17/2022,4:19 pm,12.29
682607,11/17/2022,4:04 pm,24.57
682607,11/17/2022,3:49 pm,42.78
682607,11/17/2022,3:34 pm,58.8
682607,11/17/2022,3:19 pm,77.7
682607,11/17/2022,3:04 pm,107.72
682607,11/17/2022,2:49 pm,104.84
682607,11/17/2022,2:34 pm,233.68
682607,11/17/2022,2:19 pm,687.68
682607,11/17/2022,2:04 pm,188.88
682607,11/17/2022,1:49 pm,211.28
682607,11/17/2022,1:34 pm,255.52
682607,11/17/2022,1:19 pm,216.08
682607,11/17/2022,1:04 pm,1148.8
682607,11/17/2022,12:49 pm,565.76
682607,11/17/2022,12:34 pm,456.16
682607,11/17/2022,12:19 pm,344.16
682607,11/17/2022,12:04 pm,338.72
682607,11/17/2022,11:49 am,243.68
682607,11/17/2022,11:34 am,185.84
682607,11/17/2022,11:19 am,258.16
682607,11/17/2022,11:04 am,362.56
682607,11/17/2022,10:49 am,199.6
682607,11/17/2022,10:34 am,244.08
682607,11/17/2022,10:19 am,238.48
682607,11/17/2022,10:04 am,111.28
682607,11/17/2022,9:49 am,266.64
682607,11/17/2022,9:34 am,219.92
682607,11/17/2022,9:19 am,240.24
682607,11/17/2022,9:04 am,276.32
682607,11/17/2022,8:49 am,114.16
682607,11/17/2022,8:49 am,114.16
682607,11/17/2022,8:34 am,67.24
682607,11/17/2022,8:19 am,116.72
682607,11/17/2022,8:04 am,82.32
682607,11/17/2022,7:49 am,18.08
682607,11/17/2022,7:34 am,16.47
682607,11/17/2022,7:19 am,11.4
682607,11/17/2022,7:04 am,9.66
682607,11/17/2022,6:49 am,9.72
682607,11/17/2022,6:34 am,6.04
682607,11/17/2022,6:19 am,5.84
682607,11/17/2022,6:04 am,6.84
682607,11/17/2022,6:04 am,6.84
682607,11/17/2022,5:49 am,6.69
682607,11/17/2022,5:34 am,0.08
682607,11/17/2022,5:34 am,0.08
682607,11/17/2022,5:19 am,0.08
682607,11/17/2022,5:04 am,0.87
682607,11/17/2022,4:49 am,0.88
682607,11/17/2022,4:34 am,0.09
682607,11/17/2022,4:19 am,0.08
682607,11/17/2022,4:04 am,0.86
682607,11/17/2022,4:04 am,0.86
682607,11/17/2022,3:49 am,6.83
682607,11/17/2022,3:49 am,6.83
682607,11/17/2022,3:34 am,6.08
682607,11/17/2022,3:34 am,6.08
682607,11/17/2022,3:19 am,0.08
682607,11/17/2022,3:19 am,0.08
682607,11/17/2022,3:04 am,0.86
682607,11/17/2022,2:49 am,0.88
682607,11/17/2022,2:34 am,0.09
682607,11/17/2022,2:19 am,5.23
682607,11/17/2022,2:04 am,6.08
682607,11/17/2022,2:04 am,6.08
682607,11/17/2022,1:49 am,0.88
682607,11/17/2022,1:49 am,0.88
682607,11/17/2022,1:34 am,0.08
682607,11/17/2022,1:34 am,0.08
682607,11/17/2022,1:19 am,0.08
682607,11/17/2022,1:19 am,0.08
682607,11/17/2022,1:04 am,0.87
682607,11/17/2022,12:49 am,1.06
682607,11/17/2022,12:34 am,5.86
682607,11/17/2022,12:19 am,0.08
682607,11/17/2022,12:04 am,0.86
682607,11/17/2022,12:04 am,0.86
682607,11/17/2022,12:04 am,0.86
682607,11/16/2022,11:49 pm,0.86
682607,11/16/2022,11:49 pm,0.86
682607,11/16/2022,11:49 pm,0.86
682607,11/16/2022,11:34 pm,0.07
682607,11/16/2022,11:34 pm,0.07
682607,11/16/2022,11:34 pm,0.07
682607,11/16/2022,11:19 pm,0.07
682607,11/16/2022,11:19 pm,0.07
682607,11/16/2022,11:04 pm,0.85
682607,11/16/2022,11:04 pm,0.85
682607,11/16/2022,11:04 pm,0.85
682607,11/16/2022,10:49 pm,0.86
682607,11/16/2022,10:49 pm,0.86
682607,11/16/2022,10:49 pm,0.86
682607,11/16/2022,10:34 pm,0.48
682607,11/16/2022,10:34 pm,0.48
682607,11/16/2022,10:19 pm,0.86
682607,11/16/2022,10:04 pm,0.07
682607,11/16/2022,10:04 pm,0.07
682607,11/16/2022,9:49 pm,0.35
682607,11/16/2022,9:49 pm,0.35
682607,11/16/2022,9:34 pm,5.19
682607,11/16/2022,9:34 pm,5.19
682607,11/16/2022,9:19 pm,0.07
682607,11/16/2022,9:04 pm,0.86
682607,11/16/2022,9:04 pm,0.86
682607,11/16/2022,9:04 pm,0.86
682607,11/16/2022,8:49 pm,1.65
682607,11/16/2022,8:49 pm,1.65
682607,11/16/2022,8:49 pm,1.65
682607,11/16/2022,8:34 pm,6.95
682607,11/16/2022,8:34 pm,6.95
682607,11/16/2022,8:34 pm,6.95
682607,11/16/2022,8:19 pm,9.37
682607,11/16/2022,8:19 pm,9.37
682607,11/16/2022,8:19 pm,9.37
682607,11/16/2022,8:04 pm,9.5
682607,11/16/2022,7:49 pm,9.5
682607,11/16/2022,7:34 pm,9.05
682607,11/16/2022,7:19 pm,9.59
682607,11/16/2022,7:04 pm,9.59
682607,11/16/2022,6:49 pm,9.75
682607,11/16/2022,6:34 pm,9.54
682607,11/16/2022,6:04 pm,9.73
682607,11/16/2022,6:04 pm,9.73
682607,11/16/2022,5:49 pm,10.14
682607,11/16/2022,5:34 pm,10.28
682607,11/16/2022,5:19 pm,10.21
682607,11/16/2022,5:04 pm,10.28
682607,11/16/2022,4:49 pm,10.46
682607,11/16/2022,4:34 pm,11.22
682607,11/16/2022,4:19 pm,15.55
682607,11/16/2022,4:04 pm,31.33
682607,11/16/2022,3:49 pm,86.32
682607,11/16/2022,3:34 pm,256.4
682607,11/16/2022,3:19 pm,336.8
682607,11/16/2022,3:04 pm,360.16
682607,11/16/2022,2:49 pm,336.48
682607,11/16/2022,2:34 pm,332
682607,11/16/2022,2:19 pm,517.76
682607,11/16/2022,2:04 pm,930.56
682607,11/16/2022,1:49 pm,794.24
682607,11/16/2022,1:34 pm,459.04
682607,11/16/2022,1:19 pm,679.68
682607,11/16/2022,1:04 pm,1049.28
682607,11/16/2022,12:49 pm,1140.48
682607,11/16/2022,12:34 pm,844.8
682607,11/16/2022,12:19 pm,857.6
682607,11/16/2022,12:04 pm,1381.76
682607,11/16/2022,11:49 am,1184
682607,11/16/2022,11:34 am,372.32
682607,11/16/2022,11:19 am,736.96
682607,11/16/2022,11:04 am,1052.48
682607,11/16/2022,10:49 am,684.16
682607,11/16/2022,10:34 am,579.36
682607,11/16/2022,10:19 am,460.48
682607,11/16/2022,10:04 am,849.92
682607,11/16/2022,9:49 am,843.2
682607,11/16/2022,9:34 am,443.68
682607,11/16/2022,9:19 am,718.08
682607,11/16/2022,9:04 am,829.44
682607,11/16/2022,8:49 am,675.52
682607,11/16/2022,8:34 am,556.16
682607,11/16/2022,8:19 am,399.2
682607,11/16/2022,8:04 am,182.32
682607,11/16/2022,7:49 am,108.84
682607,11/16/2022,7:34 am,24.66
682607,11/16/2022,7:19 am,16.56
682607,11/16/2022,7:04 am,9.56
682607,11/16/2022,6:49 am,9.2
682607,11/16/2022,6:34 am,9.55
682607,11/16/2022,6:19 am,9.39
682607,11/16/2022,6:04 am,6.82
682607,11/16/2022,5:49 am,6.67
682607,11/16/2022,5:34 am,0.1
682607,11/16/2022,5:19 am,0.08
682607,11/16/2022,5:04 am,0.88
682607,11/16/2022,4:49 am,0.88
682607,11/16/2022,4:34 am,0.08
682607,11/16/2022,4:19 am,0.25
682607,11/16/2022,4:04 am,6.83
682607,11/16/2022,3:49 am,0.88
682607,11/16/2022,3:49 am,0.88
682607,11/16/2022,3:49 am,0.88
682607,11/16/2022,3:34 am,0.08
682607,11/16/2022,3:34 am,0.08
682607,11/16/2022,3:34 am,0.08
682607,11/16/2022,3:19 am,0.08
682607,11/16/2022,3:19 am,0.08
682607,11/16/2022,3:19 am,0.08
682607,11/16/2022,3:04 am,0.87
682607,11/16/2022,2:49 am,0.88
682607,11/16/2022,2:34 am,0.08
682607,11/16/2022,2:19 am,0.08
682607,11/16/2022,2:04 am,0.87
682607,11/16/2022,2:04 am,0.87
682607,11/16/2022,1:49 am,0.88
682607,11/16/2022,1:49 am,0.88
682607,11/16/2022,1:34 am,0.08
682607,11/16/2022,1:34 am,0.08
682607,11/16/2022,1:19 am,0.08
682607,11/16/2022,1:19 am,0.08
682607,11/16/2022,1:04 am,0.86
682607,11/16/2022,12:49 am,0.88
682607,11/16/2022,12:34 am,0.08
682607,11/16/2022,12:19 am,0.08
682607,11/16/2022,12:04 am,0.86
682607,11/15/2022,11:49 pm,0.87
682607,11/15/2022,11:34 pm,0.07
682607,11/15/2022,11:19 pm,0.07
682607,11/15/2022,11:04 pm,0.86
682607,11/15/2022,10:49 pm,0.86
682607,11/15/2022,10:34 pm,8.21
682607,11/15/2022,10:19 pm,9.57
682607,11/15/2022,10:04 pm,0.07
682607,11/15/2022,9:49 pm,0.07
682607,11/15/2022,9:34 pm,9.32
682607,11/15/2022,9:19 pm,9.42
682607,11/15/2022,9:04 pm,9.61
682607,11/15/2022,8:49 pm,9.61
682607,11/15/2022,8:34 pm,8.26
682607,11/15/2022,8:19 pm,9.34
682607,11/15/2022,8:04 pm,9.73
682607,11/15/2022,7:49 pm,9.74
682607,11/15/2022,7:34 pm,9.53
682607,11/15/2022,7:19 pm,9.74
682607,11/15/2022,7:04 pm,9.75
682607,11/15/2022,6:49 pm,9.74
682607,11/15/2022,6:34 pm,9.7
682607,11/15/2022,6:19 pm,9.93
682607,11/15/2022,6:04 pm,10.39
682607,11/15/2022,5:49 pm,10.82
682607,11/15/2022,5:34 pm,10.85
682607,11/15/2022,5:19 pm,10.85
682607,11/15/2022,5:19 pm,10.85
682607,11/15/2022,5:04 pm,10.51
682607,11/15/2022,4:49 pm,10.51
682607,11/15/2022,4:34 pm,10.72
682607,11/15/2022,4:19 pm,12.81
682607,11/15/2022,4:04 pm,18.88
682607,11/15/2022,3:49 pm,45.3
682607,11/15/2022,3:34 pm,50.48
682607,11/15/2022,3:19 pm,36.04
682607,11/15/2022,3:04 pm,107.92
682607,11/15/2022,2:49 pm,135.92
682607,11/15/2022,2:49 pm,136.84
682607,11/15/2022,2:19 pm,190.24
682607,11/15/2022,1:49 pm,185.44
682607,11/15/2022,1:19 pm,266.64
682607,11/15/2022,12:49 pm,455.68
682607,11/15/2022,12:19 pm,437.12
682607,11/15/2022,11:49 am,603.2
682607,11/15/2022,11:19 am,764.48
682607,11/15/2022,10:49 am,664.64
682607,11/15/2022,10:19 am,362.72
682607,11/15/2022,9:49 am,242.88
682607,11/15/2022,9:19 am,296.72
682607,11/15/2022,8:49 am,175.04
682607,11/15/2022,8:19 am,128.64
682607,11/15/2022,7:49 am,69.48
682607,11/15/2022,7:19 am,15.18
682607,11/15/2022,6:49 am,9.94
682607,11/15/2022,6:19 am,9.66
682607,11/15/2022,5:49 am,6.7
682607,11/15/2022,5:19 am,0.08
682607,11/15/2022,4:49 am,0.88
682607,11/15/2022,4:19 am,6.06
682607,11/15/2022,3:49 am,0.89
682607,11/15/2022,3:19 am,0.1
682607,11/15/2022,2:49 am,0.91
682607,11/15/2022,2:19 am,0.1
682607,11/15/2022,1:49 am,0.92
682607,11/15/2022,1:19 am,6.14
682607,11/15/2022,12:49 am,0.91
682607,11/15/2022,12:19 am,0.11
682607,11/14/2022,11:49 pm,0.9
682607,11/14/2022,11:19 pm,0.28
682607,11/14/2022,10:49 pm,8.78
682607,11/14/2022,10:19 pm,7.45
682607,11/14/2022,9:49 pm,9.5
682607,11/14/2022,9:19 pm,9.15
682607,11/14/2022,8:49 pm,7.69
682607,11/14/2022,8:19 pm,9.59
682607,11/14/2022,7:49 pm,9.73
682607,11/14/2022,7:19 pm,9.83
682607,11/14/2022,6:49 pm,9.83
682607,11/14/2022,6:19 pm,9.92
682607,11/14/2022,5:49 pm,10.37
682607,11/14/2022,5:19 pm,10.36
682607,11/14/2022,4:49 pm,10.86
682607,11/14/2022,4:19 pm,14.5
682607,11/14/2022,3:49 pm,49.5
682607,11/14/2022,3:19 pm,154.36
682607,11/14/2022,2:49 pm,110.64
682607,11/14/2022,2:19 pm,343.68
682607,11/14/2022,1:49 pm,459.68
682607,11/14/2022,1:19 pm,584.32
682607,11/14/2022,12:49 pm,749.44
682607,11/14/2022,12:19 pm,669.12
682607,11/14/2022,11:49 am,1223.04
682607,11/14/2022,11:19 am,639.2
682607,11/14/2022,10:49 am,17.42
682607,11/14/2022,10:19 am,16.16
682607,11/14/2022,9:49 am,15.63
682607,11/14/2022,9:49 am,14.01
682607,11/14/2022,7:49 am,137.04
682607,11/14/2022,5:49 am,0.21
682607,11/14/2022,3:49 am,0.17
682607,11/14/2022,1:49 am,0.47