SensorID,Date,Time,Value
898918,11/19/2022,8:09 AM,1
898918,11/19/2022,8:04 AM,0
898918,11/19/2022,8:03 AM,1
898918,11/19/2022,7:44 AM,0
898918,11/19/2022,7:34 AM,1
898918,11/19/2022,7:11 AM,0
898918,11/19/2022,7:03 AM,1
898918,11/19/2022,6:51 AM,0
898918,11/19/2022,6:41 AM,1
898918,11/19/2022,5:42 AM,0
898918,11/19/2022,4:42 AM,0
898918,11/19/2022,3:42 AM,0
898918,11/19/2022,3:42 AM,0
898918,11/19/2022,2:42 AM,0
898918,11/19/2022,1:42 AM,0
898918,11/19/2022,12:42 AM,0
898918,11/18/2022,11:42 PM,0
898918,11/18/2022,10:42 PM,0
898918,11/18/2022,10:32 PM,1
898918,11/18/2022,10:10 PM,0
898918,11/18/2022,10:00 PM,1
898918,11/18/2022,9:55 PM,0
898918,11/18/2022,9:45 PM,1
898918,11/18/2022,9:35 PM,1
898918,11/18/2022,9:30 PM,0
898918,11/18/2022,9:20 PM,1
898918,11/18/2022,9:17 PM,0
898918,11/18/2022,9:07 PM,1
898918,11/18/2022,8:57 PM,1
898918,11/18/2022,8:31 PM,0
898918,11/18/2022,8:21 PM,1
898918,11/18/2022,7:31 PM,0
898918,11/18/2022,7:21 PM,1
898918,11/18/2022,7:20 PM,0
898918,11/18/2022,7:10 PM,1
898918,11/18/2022,7:05 PM,0
898918,11/18/2022,6:55 PM,1
898918,11/18/2022,6:52 PM,0
898918,11/18/2022,6:42 PM,1
898918,11/18/2022,6:39 PM,0
898918,11/18/2022,6:29 PM,1
898918,11/18/2022,6:19 PM,1
898918,11/18/2022,6:19 PM,0
898918,11/18/2022,6:09 PM,1
898918,11/18/2022,6:09 PM,0
898918,11/18/2022,5:59 PM,1
898918,11/18/2022,5:58 PM,0
898918,11/18/2022,5:48 PM,1
898918,11/18/2022,5:48 PM,0
898918,11/18/2022,5:38 PM,1
898918,11/18/2022,5:28 PM,1
898918,11/18/2022,5:28 PM,0
898918,11/18/2022,5:18 PM,1
898918,11/18/2022,5:15 PM,0
898918,11/18/2022,5:05 PM,1
898918,11/18/2022,4:55 PM,1
898918,11/18/2022,4:55 PM,0
898918,11/18/2022,4:45 PM,1
898918,11/18/2022,4:44 PM,0
898918,11/18/2022,4:34 PM,1
898918,11/18/2022,4:34 PM,0
898918,11/18/2022,4:24 PM,1
898918,11/18/2022,4:24 PM,0
898918,11/18/2022,4:14 PM,1
898918,11/18/2022,4:13 PM,0
898918,11/18/2022,4:03 PM,1
898918,11/18/2022,4:03 PM,0
898918,11/18/2022,3:53 PM,1
898918,11/18/2022,3:43 PM,1
898918,11/18/2022,3:42 PM,0
898918,11/18/2022,3:32 PM,1
898918,11/18/2022,3:32 PM,0
898918,11/18/2022,3:22 PM,1
898918,11/18/2022,3:22 PM,0
898918,11/18/2022,3:12 PM,1
898918,11/18/2022,3:10 PM,0
898918,11/18/2022,3:00 PM,1
898918,11/18/2022,3:00 PM,0
898918,11/18/2022,2:50 PM,1
898918,11/18/2022,2:49 PM,0
898918,11/18/2022,2:49 PM,0
898918,11/18/2022,2:39 PM,1
898918,11/18/2022,2:29 PM,1
898918,11/18/2022,2:29 PM,0
898918,11/18/2022,2:19 PM,1
898918,11/18/2022,2:09 PM,1
898918,11/18/2022,1:59 PM,1
898918,11/18/2022,1:49 PM,1
898918,11/18/2022,1:48 PM,0
898918,11/18/2022,1:38 PM,1
898918,11/18/2022,1:38 PM,0
898918,11/18/2022,1:28 PM,1
898918,11/18/2022,1:27 PM,0
898918,11/18/2022,1:17 PM,1
898918,11/18/2022,1:16 PM,0
898918,11/18/2022,1:06 PM,1
898918,11/18/2022,12:56 PM,1
898918,11/18/2022,12:46 PM,1
898918,11/18/2022,12:46 PM,0
898918,11/18/2022,12:36 PM,1
898918,11/18/2022,12:26 PM,1
898918,11/18/2022,12:25 PM,0
898918,11/18/2022,12:15 PM,1
898918,11/18/2022,12:14 PM,0
898918,11/18/2022,12:04 PM,1
898918,11/18/2022,11:54 AM,1
898918,11/18/2022,11:44 AM,1
898918,11/18/2022,11:34 AM,1
898918,11/18/2022,11:34 AM,0
898918,11/18/2022,11:24 AM,1
898918,11/18/2022,11:22 AM,0
898918,11/18/2022,11:12 AM,1
898918,11/18/2022,11:12 AM,0
898918,11/18/2022,11:02 AM,1
898918,11/18/2022,10:52 AM,1
898918,11/18/2022,10:52 AM,0
898918,11/18/2022,10:42 AM,1
898918,11/18/2022,10:40 AM,0
898918,11/18/2022,10:30 AM,1
898918,11/18/2022,10:26 AM,0
898918,11/18/2022,10:16 AM,1
898918,11/18/2022,10:14 AM,0
898918,11/18/2022,10:04 AM,1
898918,11/18/2022,9:54 AM,1
898918,11/18/2022,9:53 AM,0
898918,11/18/2022,9:43 AM,1
898918,11/18/2022,9:43 AM,0
898918,11/18/2022,9:33 AM,1
898918,11/18/2022,9:32 AM,0
898918,11/18/2022,9:22 AM,1
898918,11/18/2022,9:22 AM,0
898918,11/18/2022,9:12 AM,1
898918,11/18/2022,9:12 AM,0
898918,11/18/2022,9:02 AM,1
898918,11/18/2022,8:52 AM,1
898918,11/18/2022,8:50 AM,0
898918,11/18/2022,8:40 AM,1
898918,11/18/2022,8:40 AM,0
898918,11/18/2022,8:30 AM,1
898918,11/18/2022,8:28 AM,0
898918,11/18/2022,8:18 AM,1
898918,11/18/2022,8:14 AM,0
898918,11/18/2022,8:04 AM,1
898918,11/18/2022,7:59 AM,0
898918,11/18/2022,7:49 AM,1
898918,11/18/2022,7:02 AM,0
898918,11/18/2022,6:53 AM,1
898918,11/18/2022,6:42 AM,0
898918,11/18/2022,6:42 AM,0
898918,11/18/2022,5:42 AM,0
898918,11/18/2022,4:42 AM,0
898918,11/18/2022,3:42 AM,0
898918,11/18/2022,2:42 AM,0
898918,11/18/2022,1:42 AM,0
898918,11/18/2022,1:42 AM,0
898918,11/18/2022,12:42 AM,0
898918,11/18/2022,12:42 AM,0
898918,11/17/2022,11:42 PM,0
898918,11/17/2022,11:42 PM,0
898918,11/17/2022,10:42 PM,0
898918,11/17/2022,10:42 PM,0
898918,11/17/2022,9:42 PM,0
898918,11/17/2022,9:42 PM,0
898918,11/17/2022,9:32 PM,1
898918,11/17/2022,9:07 PM,0
898918,11/17/2022,9:07 PM,0
898918,11/17/2022,8:07 PM,0
898918,11/17/2022,7:57 PM,1
898918,11/17/2022,7:57 PM,1
898918,11/17/2022,7:54 PM,0
898918,11/17/2022,7:44 PM,1
898918,11/17/2022,7:44 PM,1
898918,11/17/2022,7:19 PM,0
898918,11/17/2022,7:11 PM,1
898918,11/17/2022,6:59 PM,0
898918,11/17/2022,6:58 PM,1
898918,11/17/2022,6:39 PM,0
898918,11/17/2022,6:39 PM,0
898918,11/17/2022,6:29 PM,1
898918,11/17/2022,6:29 PM,0
898918,11/17/2022,6:19 PM,1
898918,11/17/2022,6:19 PM,1
898918,11/17/2022,6:19 PM,1
898918,11/17/2022,6:19 PM,1
898918,11/17/2022,6:19 PM,0
898918,11/17/2022,6:19 PM,0
898918,11/17/2022,6:19 PM,0
898918,11/17/2022,6:19 PM,0
898918,11/17/2022,6:09 PM,1
898918,11/17/2022,5:59 PM,1
898918,11/17/2022,5:49 PM,1
898918,11/17/2022,5:39 PM,1
898918,11/17/2022,5:37 PM,0
898918,11/17/2022,5:27 PM,1
898918,11/17/2022,5:26 PM,0
898918,11/17/2022,5:16 PM,1
898918,11/17/2022,5:15 PM,0
898918,11/17/2022,5:05 PM,1
898918,11/17/2022,4:55 PM,1
898918,11/17/2022,4:54 PM,0
898918,11/17/2022,4:44 PM,1
898918,11/17/2022,4:44 PM,0
898918,11/17/2022,4:34 PM,1
898918,11/17/2022,4:32 PM,0
898918,11/17/2022,4:22 PM,1
898918,11/17/2022,4:12 PM,1
898918,11/17/2022,4:12 PM,0
898918,11/17/2022,4:02 PM,1
898918,11/17/2022,3:52 PM,1
898918,11/17/2022,3:52 PM,0
898918,11/17/2022,3:42 PM,1
898918,11/17/2022,3:41 PM,0
898918,11/17/2022,3:31 PM,1
898918,11/17/2022,3:30 PM,0
898918,11/17/2022,3:20 PM,1
898918,11/17/2022,3:20 PM,0
898918,11/17/2022,3:10 PM,1
898918,11/17/2022,3:00 PM,1
898918,11/17/2022,2:50 PM,1
898918,11/17/2022,2:49 PM,0
898918,11/17/2022,2:39 PM,1
898918,11/17/2022,2:29 PM,1
898918,11/17/2022,2:28 PM,0
898918,11/17/2022,2:18 PM,1
898918,11/17/2022,2:18 PM,0
898918,11/17/2022,2:08 PM,1
898918,11/17/2022,1:58 PM,1
898918,11/17/2022,1:48 PM,1
898918,11/17/2022,1:48 PM,1
898918,11/17/2022,1:46 PM,0
898918,11/17/2022,1:36 PM,1
898918,11/17/2022,1:36 PM,1
898918,11/17/2022,1:36 PM,0
898918,11/17/2022,1:36 PM,0
898918,11/17/2022,1:26 PM,1
898918,11/17/2022,1:25 PM,0
898918,11/17/2022,1:15 PM,1
898918,11/17/2022,1:15 PM,0
898918,11/17/2022,1:05 PM,1
898918,11/17/2022,12:55 PM,1
898918,11/17/2022,12:45 PM,1
898918,11/17/2022,12:35 PM,1
898918,11/17/2022,12:25 PM,1
898918,11/17/2022,12:24 PM,0
898918,11/17/2022,12:14 PM,1
898918,11/17/2022,12:13 PM,0
898918,11/17/2022,12:03 PM,1
898918,11/17/2022,12:03 PM,0
898918,11/17/2022,11:53 AM,1
898918,11/17/2022,11:52 AM,0
898918,11/17/2022,11:42 AM,1
898918,11/17/2022,11:40 AM,0
898918,11/17/2022,11:30 AM,1
898918,11/17/2022,11:29 AM,0
898918,11/17/2022,11:19 AM,1
898918,11/17/2022,11:16 AM,0
898918,11/17/2022,11:06 AM,1
898918,11/17/2022,11:06 AM,0
898918,11/17/2022,10:56 AM,1
898918,11/17/2022,10:56 AM,0
898918,11/17/2022,10:46 AM,1
898918,11/17/2022,10:46 AM,0
898918,11/17/2022,10:36 AM,1
898918,11/17/2022,10:35 AM,0
898918,11/17/2022,10:25 AM,1
898918,11/17/2022,10:24 AM,0
898918,11/17/2022,10:14 AM,1
898918,11/17/2022,10:04 AM,1
898918,11/17/2022,9:54 AM,1
898918,11/17/2022,9:54 AM,0
898918,11/17/2022,9:44 AM,1
898918,11/17/2022,9:44 AM,1
898918,11/17/2022,9:44 AM,0
898918,11/17/2022,9:34 AM,1
898918,11/17/2022,9:33 AM,0
898918,11/17/2022,9:23 AM,1
898918,11/17/2022,9:22 AM,0
898918,11/17/2022,9:12 AM,1
898918,11/17/2022,9:12 AM,0
898918,11/17/2022,9:02 AM,1
898918,11/17/2022,8:52 AM,1
898918,11/17/2022,8:42 AM,1
898918,11/17/2022,8:42 AM,0
898918,11/17/2022,8:32 AM,1
898918,11/17/2022,8:25 AM,0
898918,11/17/2022,8:15 AM,1
898918,11/17/2022,8:10 AM,0
898918,11/17/2022,8:00 AM,1
898918,11/17/2022,7:53 AM,0
898918,11/17/2022,7:43 AM,1
898918,11/17/2022,7:36 AM,0
898918,11/17/2022,7:26 AM,1
898918,11/17/2022,7:17 AM,0
898918,11/17/2022,7:07 AM,1
898918,11/17/2022,7:05 AM,0
898918,11/17/2022,6:55 AM,1
898918,11/17/2022,6:51 AM,0
898918,11/17/2022,6:41 AM,1
898918,11/17/2022,6:13 AM,0
898918,11/17/2022,5:13 AM,0
898918,11/17/2022,4:13 AM,0
898918,11/17/2022,4:13 AM,0
898918,11/17/2022,3:13 AM,0
898918,11/17/2022,2:13 AM,0
898918,11/17/2022,1:13 AM,0
898918,11/17/2022,12:13 AM,0
898918,11/16/2022,11:13 PM,0
898918,11/16/2022,10:13 PM,0
898918,11/16/2022,9:13 PM,0
898918,11/16/2022,8:13 PM,0
898918,11/16/2022,8:13 PM,0
898918,11/16/2022,8:13 PM,0
898918,11/16/2022,7:13 PM,0
898918,11/16/2022,7:03 PM,1
898918,11/16/2022,7:01 PM,0
898918,11/16/2022,6:51 PM,1
898918,11/16/2022,6:49 PM,0
898918,11/16/2022,6:39 PM,1
898918,11/16/2022,6:37 PM,0
898918,11/16/2022,6:27 PM,1
898918,11/16/2022,6:27 PM,0
898918,11/16/2022,6:17 PM,1
898918,11/16/2022,6:13 PM,0
898918,11/16/2022,6:03 PM,1
898918,11/16/2022,5:59 PM,0
898918,11/16/2022,5:49 PM,1
898918,11/16/2022,5:48 PM,0
898918,11/16/2022,5:38 PM,1
898918,11/16/2022,5:37 PM,0
898918,11/16/2022,5:27 PM,1
898918,11/16/2022,5:24 PM,0
898918,11/16/2022,5:14 PM,1
898918,11/16/2022,5:13 PM,0
898918,11/16/2022,5:03 PM,1
898918,11/16/2022,5:02 PM,0
898918,11/16/2022,4:52 PM,1
898918,11/16/2022,4:48 PM,0
898918,11/16/2022,4:38 PM,1
898918,11/16/2022,4:38 PM,0
898918,11/16/2022,4:28 PM,1
898918,11/16/2022,4:26 PM,0
898918,11/16/2022,4:16 PM,1
898918,11/16/2022,4:15 PM,0
898918,11/16/2022,4:05 PM,1
898918,11/16/2022,4:04 PM,0
898918,11/16/2022,3:54 PM,1
898918,11/16/2022,3:54 PM,0
898918,11/16/2022,3:44 PM,1
898918,11/16/2022,3:43 PM,0
898918,11/16/2022,3:33 PM,1
898918,11/16/2022,3:33 PM,0
898918,11/16/2022,3:23 PM,1
898918,11/16/2022,3:21 PM,0
898918,11/16/2022,3:11 PM,1
898918,11/16/2022,3:09 PM,0
898918,11/16/2022,2:59 PM,1
898918,11/16/2022,2:58 PM,0
898918,11/16/2022,2:48 PM,1
898918,11/16/2022,2:43 PM,0
898918,11/16/2022,2:33 PM,1
898918,11/16/2022,2:32 PM,0
898918,11/16/2022,2:22 PM,1
898918,11/16/2022,2:12 PM,1
898918,11/16/2022,2:12 PM,0
898918,11/16/2022,2:02 PM,1
898918,11/16/2022,1:52 PM,1
898918,11/16/2022,1:42 PM,1
898918,11/16/2022,1:40 PM,0
898918,11/16/2022,1:30 PM,1
898918,11/16/2022,1:20 PM,1
898918,11/16/2022,1:20 PM,0
898918,11/16/2022,1:10 PM,1
898918,11/16/2022,1:00 PM,1
898918,11/16/2022,12:50 PM,1
898918,11/16/2022,12:50 PM,0
898918,11/16/2022,12:40 PM,1
898918,11/16/2022,12:30 PM,1
898918,11/16/2022,12:30 PM,0
898918,11/16/2022,12:20 PM,1
898918,11/16/2022,12:10 PM,1
898918,11/16/2022,12:09 PM,0
898918,11/16/2022,11:59 AM,1
898918,11/16/2022,11:49 AM,1
898918,11/16/2022,11:48 AM,0
898918,11/16/2022,11:38 AM,1
898918,11/16/2022,11:38 AM,0
898918,11/16/2022,11:28 AM,1
898918,11/16/2022,11:27 AM,0
898918,11/16/2022,11:17 AM,1
898918,11/16/2022,11:07 AM,1
898918,11/16/2022,11:06 AM,0
898918,11/16/2022,10:56 AM,1
898918,11/16/2022,10:46 AM,1
898918,11/16/2022,10:36 AM,1
898918,11/16/2022,10:36 AM,0
898918,11/16/2022,10:26 AM,1
898918,11/16/2022,10:24 AM,0
898918,11/16/2022,10:14 AM,1
898918,11/16/2022,10:13 AM,0
898918,11/16/2022,10:03 AM,1
898918,11/16/2022,9:53 AM,1
898918,11/16/2022,9:43 AM,1
898918,11/16/2022,9:43 AM,0
898918,11/16/2022,9:33 AM,1
898918,11/16/2022,9:32 AM,0
898918,11/16/2022,9:22 AM,1
898918,11/16/2022,9:22 AM,0
898918,11/16/2022,9:12 AM,1
898918,11/16/2022,9:12 AM,0
898918,11/16/2022,9:02 AM,1
898918,11/16/2022,9:02 AM,0
898918,11/16/2022,8:52 AM,1
898918,11/16/2022,8:51 AM,0
898918,11/16/2022,8:41 AM,1
898918,11/16/2022,8:40 AM,0
898918,11/16/2022,8:34 AM,1
898918,11/16/2022,8:20 AM,0
898918,11/16/2022,8:10 AM,1
898918,11/16/2022,8:03 AM,0
898918,11/16/2022,7:53 AM,1
898918,11/16/2022,7:26 AM,0
898918,11/16/2022,7:16 AM,1
898918,11/16/2022,7:06 AM,1
898918,11/16/2022,6:24 AM,0
898918,11/16/2022,6:14 AM,1
898918,11/16/2022,5:22 AM,0
898918,11/16/2022,4:22 AM,0
898918,11/16/2022,3:22 AM,0
898918,11/16/2022,3:22 AM,0
898918,11/16/2022,3:22 AM,0
898918,11/16/2022,2:22 AM,0
898918,11/16/2022,1:22 AM,0
898918,11/16/2022,1:22 AM,0
898918,11/16/2022,12:22 AM,0
898918,11/15/2022,11:22 PM,0
898918,11/15/2022,10:22 PM,0
898918,11/15/2022,10:12 PM,1
898918,11/15/2022,9:17 PM,0
898918,11/15/2022,9:14 PM,1
898918,11/15/2022,8:57 PM,0
898918,11/15/2022,8:47 PM,1
898918,11/15/2022,8:05 PM,0
898918,11/15/2022,7:55 PM,1
898918,11/15/2022,7:48 PM,0
898918,11/15/2022,7:38 PM,1
898918,11/15/2022,7:14 PM,0
898918,11/15/2022,7:04 PM,1
898918,11/15/2022,7:03 PM,0
898918,11/15/2022,6:53 PM,1
898918,11/15/2022,6:53 PM,0
898918,11/15/2022,6:43 PM,1
898918,11/15/2022,6:42 PM,0
898918,11/15/2022,6:32 PM,1
898918,11/15/2022,6:30 PM,0
898918,11/15/2022,6:20 PM,1
898918,11/15/2022,6:18 PM,0
898918,11/15/2022,6:08 PM,1
898918,11/15/2022,6:07 PM,0
898918,11/15/2022,5:57 PM,1
898918,11/15/2022,5:47 PM,1
898918,11/15/2022,5:47 PM,0
898918,11/15/2022,5:37 PM,1
898918,11/15/2022,5:37 PM,1
898918,11/15/2022,5:36 PM,0
898918,11/15/2022,5:36 PM,0
898918,11/15/2022,5:26 PM,1
898918,11/15/2022,5:24 PM,0
898918,11/15/2022,5:14 PM,1
898918,11/15/2022,5:14 PM,1
898918,11/15/2022,5:04 PM,1
898918,11/15/2022,4:54 PM,1
898918,11/15/2022,4:44 PM,1
898918,11/15/2022,4:34 PM,1
898918,11/15/2022,4:33 PM,0
898918,11/15/2022,4:23 PM,1
898918,11/15/2022,4:23 PM,0
898918,11/15/2022,4:13 PM,1
898918,11/15/2022,4:12 PM,0
898918,11/15/2022,4:02 PM,1
898918,11/15/2022,3:52 PM,1
898918,11/15/2022,3:51 PM,0
898918,11/15/2022,3:41 PM,1
898918,11/15/2022,3:41 PM,0
898918,11/15/2022,3:31 PM,1
898918,11/15/2022,3:30 PM,0
898918,11/15/2022,3:20 PM,1
898918,11/15/2022,3:20 PM,0
898918,11/15/2022,3:10 PM,1
898918,11/15/2022,3:09 PM,0
898918,11/15/2022,2:59 PM,1
898918,11/15/2022,2:49 PM,1
898918,11/15/2022,2:39 PM,1
898918,11/15/2022,2:38 PM,0
898918,11/15/2022,2:28 PM,1
898918,11/15/2022,2:18 PM,1
898918,11/15/2022,2:17 PM,0
898918,11/15/2022,2:07 PM,1
898918,11/15/2022,1:57 PM,1
898918,11/15/2022,1:47 PM,1
898918,11/15/2022,1:46 PM,0
898918,11/15/2022,1:36 PM,1
898918,11/15/2022,1:26 PM,1
898918,11/15/2022,1:24 PM,0
898918,11/15/2022,1:14 PM,1
898918,11/15/2022,1:04 PM,1
898918,11/15/2022,12:54 PM,1
898918,11/15/2022,12:44 PM,1
898918,11/15/2022,12:34 PM,1
898918,11/15/2022,12:34 PM,0
898918,11/15/2022,12:24 PM,1
898918,11/15/2022,12:14 PM,1
898918,11/15/2022,12:13 PM,0
898918,11/15/2022,12:03 PM,1
898918,11/15/2022,11:53 AM,1
898918,11/15/2022,11:53 AM,0
898918,11/15/2022,11:43 AM,1
898918,11/15/2022,11:43 AM,0
898918,11/15/2022,11:33 AM,1
898918,11/15/2022,11:32 AM,0
898918,11/15/2022,11:22 AM,1
898918,11/15/2022,11:21 AM,0
898918,11/15/2022,11:11 AM,1
898918,11/15/2022,11:11 AM,0
898918,11/15/2022,11:01 AM,1
898918,11/15/2022,10:51 AM,1
898918,11/15/2022,10:51 AM,0
898918,11/15/2022,10:41 AM,1
898918,11/15/2022,10:41 AM,1
898918,11/15/2022,10:40 AM,0
898918,11/15/2022,10:40 AM,0
898918,11/15/2022,10:30 AM,1
898918,11/15/2022,10:29 AM,0
898918,11/15/2022,10:19 AM,1
898918,11/15/2022,10:17 AM,0
898918,11/15/2022,10:07 AM,1
898918,11/15/2022,10:06 AM,0
898918,11/15/2022,9:56 AM,1
898918,11/15/2022,9:55 AM,0
898918,11/15/2022,9:45 AM,1
898918,11/15/2022,9:45 AM,0
898918,11/15/2022,9:35 AM,1
898918,11/15/2022,9:35 AM,1
898918,11/15/2022,9:33 AM,0
898918,11/15/2022,9:33 AM,0
898918,11/15/2022,9:23 AM,1
898918,11/15/2022,9:13 AM,1
898918,11/15/2022,9:03 AM,1
898918,11/15/2022,8:53 AM,1
898918,11/15/2022,8:51 AM,0
898918,11/15/2022,8:41 AM,1
898918,11/15/2022,8:40 AM,0
898918,11/15/2022,8:30 AM,1
898918,11/15/2022,8:29 AM,0
898918,11/15/2022,8:19 AM,1
898918,11/15/2022,8:17 AM,0
898918,11/15/2022,8:07 AM,1
898918,11/15/2022,8:06 AM,0
898918,11/15/2022,7:56 AM,1
898918,11/15/2022,7:50 AM,0
898918,11/15/2022,7:40 AM,1
898918,11/15/2022,7:38 AM,0
898918,11/15/2022,7:38 AM,1
898918,11/15/2022,7:18 AM,0
898918,11/15/2022,7:08 AM,1
898918,11/15/2022,7:04 AM,0
898918,11/15/2022,6:58 AM,1
898918,11/15/2022,6:44 AM,0
898918,11/15/2022,6:36 AM,1
898918,11/15/2022,6:24 AM,0
898918,11/15/2022,6:14 AM,1
898918,11/15/2022,5:38 AM,0
898918,11/15/2022,4:38 AM,0
898918,11/15/2022,3:38 AM,0
898918,11/15/2022,2:38 AM,0
898918,11/15/2022,1:38 AM,0
898918,11/15/2022,12:38 AM,0
898918,11/14/2022,11:38 PM,0
898918,11/14/2022,10:38 PM,0
898918,11/14/2022,10:28 PM,1
898918,11/14/2022,10:00 PM,0
898918,11/14/2022,9:52 PM,1
898918,11/14/2022,9:40 PM,0
898918,11/14/2022,9:30 PM,1
898918,11/14/2022,8:32 PM,0
898918,11/14/2022,8:22 PM,1
898918,11/14/2022,8:14 PM,0
898918,11/14/2022,8:04 PM,1
898918,11/14/2022,7:54 PM,1
898918,11/14/2022,7:32 PM,0
898918,11/14/2022,7:30 PM,1
898918,11/14/2022,7:12 PM,0
898918,11/14/2022,7:02 PM,1
898918,11/14/2022,7:00 PM,0
898918,11/14/2022,6:50 PM,1
898918,11/14/2022,6:50 PM,0
898918,11/14/2022,6:40 PM,1
898918,11/14/2022,6:38 PM,0
898918,11/14/2022,6:28 PM,1
898918,11/14/2022,6:28 PM,0
898918,11/14/2022,6:18 PM,1
898918,11/14/2022,6:16 PM,0
898918,11/14/2022,6:06 PM,1
898918,11/14/2022,6:06 PM,0
898918,11/14/2022,5:56 PM,1
898918,11/14/2022,5:55 PM,0
898918,11/14/2022,5:45 PM,1
898918,11/14/2022,5:42 PM,0
898918,11/14/2022,5:32 PM,1
898918,11/14/2022,5:31 PM,0
898918,11/14/2022,5:21 PM,1
898918,11/14/2022,5:21 PM,0
898918,11/14/2022,5:11 PM,1
898918,11/14/2022,5:10 PM,0
898918,11/14/2022,5:00 PM,1
898918,11/14/2022,4:50 PM,1
898918,11/14/2022,4:50 PM,0
898918,11/14/2022,4:40 PM,1
898918,11/14/2022,4:38 PM,0
898918,11/14/2022,4:28 PM,1
898918,11/14/2022,4:26 PM,0
898918,11/14/2022,4:16 PM,1
898918,11/14/2022,4:16 PM,0
898918,11/14/2022,4:06 PM,1
898918,11/14/2022,3:56 PM,1
898918,11/14/2022,3:46 PM,1
898918,11/14/2022,3:45 PM,0
898918,11/14/2022,3:35 PM,1
898918,11/14/2022,3:34 PM,0
898918,11/14/2022,3:24 PM,1
898918,11/14/2022,3:14 PM,1
898918,11/14/2022,3:14 PM,0
898918,11/14/2022,3:04 PM,1
898918,11/14/2022,2:54 PM,1
898918,11/14/2022,2:44 PM,1
898918,11/14/2022,2:43 PM,0
898918,11/14/2022,2:33 PM,1
898918,11/14/2022,2:31 PM,0
898918,11/14/2022,2:21 PM,1
898918,11/14/2022,2:20 PM,0
898918,11/14/2022,2:10 PM,1
898918,11/14/2022,2:10 PM,0
898918,11/14/2022,2:00 PM,1
898918,11/14/2022,1:50 PM,1
898918,11/14/2022,1:49 PM,0
898918,11/14/2022,1:39 PM,1
898918,11/14/2022,1:39 PM,0
898918,11/14/2022,1:29 PM,1
898918,11/14/2022,1:27 PM,0
898918,11/14/2022,1:17 PM,1
898918,11/14/2022,1:17 PM,0
898918,11/14/2022,1:07 PM,1
898918,11/14/2022,1:07 PM,0
898918,11/14/2022,12:57 PM,1
898918,11/14/2022,12:47 PM,1
898918,11/14/2022,12:46 PM,0
898918,11/14/2022,12:36 PM,1
898918,11/14/2022,12:32 PM,0
898918,11/14/2022,12:22 PM,1
898918,11/14/2022,12:22 PM,0
898918,11/14/2022,12:12 PM,1
898918,11/14/2022,12:11 PM,0
898918,11/14/2022,12:01 PM,1
898918,11/14/2022,12:01 PM,0
898918,11/14/2022,11:51 AM,1
898918,11/14/2022,11:49 AM,0
898918,11/14/2022,11:39 AM,1
898918,11/14/2022,11:39 AM,0
898918,11/14/2022,11:29 AM,1
898918,11/14/2022,11:28 AM,0
898918,11/14/2022,11:18 AM,1
898918,11/14/2022,11:17 AM,0
898918,11/14/2022,11:07 AM,1
898918,11/14/2022,10:57 AM,1
898918,11/14/2022,10:47 AM,1
898918,11/14/2022,10:46 AM,0
898918,11/14/2022,10:36 AM,1
898918,11/14/2022,10:36 AM,0
898918,11/14/2022,10:26 AM,1
898918,11/14/2022,10:16 AM,1
898918,11/14/2022,10:16 AM,0
898918,11/14/2022,10:06 AM,1
898918,11/14/2022,9:56 AM,1
898918,11/14/2022,9:46 AM,1
898918,11/14/2022,9:44 AM,0
898918,11/14/2022,9:34 AM,1
898918,11/14/2022,9:31 AM,0
898918,11/14/2022,9:21 AM,1
898918,11/14/2022,9:21 AM,0
898918,11/14/2022,9:11 AM,1
898918,11/14/2022,9:10 AM,0
898918,11/14/2022,9:00 AM,1
898918,11/14/2022,8:50 AM,1
898918,11/14/2022,8:49 AM,0
898918,11/14/2022,8:39 AM,1
898918,11/14/2022,8:36 AM,0
898918,11/14/2022,8:26 AM,1
898918,11/14/2022,8:26 AM,0
898918,11/14/2022,8:16 AM,1
898918,11/14/2022,7:39 AM,0
898918,11/14/2022,6:39 AM,0
898918,11/14/2022,5:39 AM,0
898918,11/14/2022,4:39 AM,0
898918,11/14/2022,3:39 AM,0
898918,11/14/2022,2:39 AM,0
898918,11/14/2022,1:39 AM,0
898918,11/14/2022,12:39 AM,0
